623,-8,12,623,-1452,-84,636,1587,2
603,-66,-24,607,-1452,-84,636,1587,2
603,-66,-24,607,-1432,-446,598,1615,2
11,-97,-1191,1195,-1432,-446,598,1615,2
678,-358,56,769,-1432,-446,598,1615,2
678,-358,56,769,-1454,-85,646,1593,2
-52,135,33,148,-1454,-85,646,1593,2
-52,135,33,148,-1525,-19,-346,1564,2
47,-131,-1413,1420,-1525,-19,-346,1564,2
47,-131,-1413,1420,-1417,-82,620,1549,2
55,-49,-1364,1366,-1417,-82,620,1549,2
55,-49,-1364,1366,-1490,-488,-261,1589,2
-42,132,61,151,-1490,-488,-261,1589,2
-42,132,61,151,-79,110,616,631,2
709,-62,-1613,1763,-79,110,616,631,2
-7,-92,43,102,-79,110,616,631,2
-7,-92,43,102,-1491,-467,-261,1584,2
649,-29,-1641,1765,-1491,-467,-261,1584,2
649,-29,-1641,1765,-1432,-59,411,1491,2
603,12,3,603,-1432,-59,411,1491,2
603,12,3,603,-1464,-459,549,1630,2
61,-218,40,230,-1464,-459,549,1630,2
61,-218,40,230,-1463,126,653,1607,2
57,-30,-48,80,-1463,126,653,1607,2
57,-30,-48,80,-1484,-460,576,1657,2
598,-67,-1380,1505,-1484,-460,576,1657,2
38,-133,-1460,1467,-1484,-460,576,1657,2
38,-133,-1460,1467,-88,86,581,594,2
-39,154,49,166,-88,86,581,594,2
-39,154,49,166,1,-493,-281,567,2
667,-71,-1672,1802,1,-493,-281,567,2
667,-71,-1672,1802,-1440,-46,645,1579,2
627,134,40,642,-1440,-46,645,1579,2
627,134,40,642,-1518,-456,-317,1616,2
72,6,-1356,1358,-1518,-456,-317,1616,2
72,6,-1356,1358,-1436,-74,628,1569,2
38,-145,59,161,-1436,-74,628,1569,2
38,-145,59,161,-30,-456,-343,571,2
-10,-72,20,75,-30,-456,-343,571,2
-50,-374,-1681,1723,-30,-456,-343,571,2
-50,-374,-1681,1723,-1462,-75,642,1599,2
-5,-79,-1217,1220,-1462,-75,642,1599,2
-5,-79,-1217,1220,-82,-414,-301,518,2
623,-84,-1626,1743,-82,-414,-301,518,2
623,-84,-1626,1743,-1438,139,617,1571,2
65,36,-4,74,-1438,139,617,1571,2
65,36,-4,74,-70,-445,-340,564,2
609,92,-1,616,-70,-445,-340,564,2
609,92,-1,616,-1449,-99,624,1581,2
62,21,47,81,-1449,-99,624,1581,2
-14,137,55,148,-1449,-99,624,1581,2
-14,137,55,148,-65,11,-262,270,2
678,-81,-1651,1787,-65,11,-262,270,2
678,-81,-1651,1787,-1431,-81,658,1577,2
658,133,-1216,1389,-1431,-81,658,1577,2
658,133,-1216,1389,-4,-429,-258,501,2
-15,-81,-1213,1216,-4,-429,-258,501,2
-15,-81,-1213,1216,-47,-423,-254,496,2
-16,-97,41,107,-47,-423,-254,496,2
-16,-97,41,107,-58,-456,-292,545,2
-3,139,53,149,-58,-456,-292,545,2
-3,139,53,149,-65,109,650,662,2
699,-70,-1634,1779,-65,109,650,662,2
698,-84,-1215,1404,-65,109,650,662,2
698,-84,-1215,1404,-100,-388,615,734,2
59,-98,-1426,1431,-100,-388,615,734,2
59,-98,-1426,1431,-67,75,583,592,2
58,-145,58,167,-67,75,583,592,2
58,-145,58,167,-1,-228,604,646,2
-22,-91,-1214,1218,-1,-228,604,646,2
-22,-91,-1214,1218,-80,-433,553,707,2
699,-62,-1644,1788,-80,-433,553,707,2
699,-62,-1644,1788,-1273,-50,217,1292,2
692,130,36,705,-1273,-50,217,1292,2
692,130,36,705,-1238,-223,578,1384,2
587,-120,-1450,1569,-1238,-223,578,1384,2
67,-143,27,160,-1238,-223,578,1384,2
67,-143,27,160,-17,33,267,270,2
-27,-100,-1213,1217,-17,33,267,270,2
-27,-100,-1213,1217,-10,-478,-281,555,2
602,-151,55,623,-10,-478,-281,555,2
602,-151,55,623,-1455,-58,408,1512,2
60,-78,-1416,1419,-1455,-58,408,1512,2
60,-78,-1416,1419,-47,-444,-321,550,2
-29,-68,42,85,-47,-444,-321,550,2
-29,-68,42,85,-56,43,592,596,2
698,-94,-1676,1818,-56,43,592,596,2
659,116,20,669,-56,43,592,596,2
659,116,20,669,-24,-44,-3,50,2
593,30,-49,596,-24,-44,-3,50,2
593,30,-49,596,-1262,-115,155,1277,2
605,23,-34,606,-1262,-115,155,1277,2
605,23,-34,606,-13,-121,650,661,2
-47,-51,9,70,-13,-121,650,661,2
-47,-51,9,70,-1273,-72,163,1285,2
-40,-99,-1682,1685,-1273,-72,163,1285,2
-40,-99,-1682,1685,-11,-47,229,234,2
665,-100,59,675,-11,-47,229,234,2
621,103,0,629,-11,-47,229,234,2
621,103,0,629,-1467,-455,-293,1564,2
-52,-375,-1712,1753,-1467,-455,-293,1564,2
-52,-375,-1712,1753,-1483,-83,620,1610,2
670,137,38,685,-1483,-83,620,1610,2
670,137,38,685,-37,-467,-327,571,2
597,-22,-1396,1518,-37,-467,-327,571,2
597,-22,-1396,1518,-1450,-62,418,1510,2
-38,-25,-1640,1641,-1450,-62,418,1510,2
-38,-25,-1640,1641,-22,-109,182,213,2
-47,147,32,158,-22,-109,182,213,2
-47,147,32,158,-1439,-378,601,1605,2
616,55,-1365,1499,-1439,-378,601,1605,2
706,-41,-1699,1840,-1439,-378,601,1605,2
706,-41,-1699,1840,-1449,-25,633,1581,2
-32,-70,30,83,-1449,-25,633,1581,2
-32,-70,30,83,-1501,-407,543,1647,2
616,-188,36,645,-1501,-407,543,1647,2
616,-188,36,645,-1466,-47,644,1602,2
59,-4,-1384,1385,-1466,-47,644,1602,2
59,-4,-1384,1385,-1412,-369,646,1596,2
3,-34,26,43,-1412,-369,646,1596,2
3,-34,26,43,-24,-35,-98,107,2
616,3,-1370,1502,-24,-35,-98,107,2
616,3,-1370,1502,-100,-95,615,630,2
58,-82,-1449,1452,-100,-95,615,630,2
-45,-36,12,59,-100,-95,615,630,2
-45,-36,12,59,-1518,-427,-279,1601,2
-3,-69,-1694,1695,-1518,-427,-279,1601,2
-3,-69,-1694,1695,-1474,-13,420,1533,2
690,-35,-1644,1783,-1474,-13,420,1533,2
690,-35,-1644,1783,-1421,-65,655,1566,2
69,-127,-1471,1478,-1421,-65,655,1566,2
69,-127,-1471,1478,-1425,-103,613,1555,2
-17,-43,52,70,-1425,-103,613,1555,2
-17,-43,52,70,-98,123,628,647,2
-37,-52,-1667,1668,-98,123,628,647,2
622,71,-48,628,-98,123,628,647,2
622,71,-48,628,-27,-167,609,632,2
-29,-65,45,84,-27,-167,609,632,2
-29,-65,45,84,-1450,-429,-252,1533,2
709,-76,-1729,1870,-1450,-429,-252,1533,2
709,-76,-1729,1870,-1446,-48,412,1504,2
653,139,-14,668,-1446,-48,412,1504,2
653,139,-14,668,-13,-453,-306,547,2
697,-92,41,704,-13,-453,-306,547,2
697,-92,41,704,-1404,-65,413,1465,2
-19,-81,-1730,1732,-1404,-65,413,1465,2
-19,-81,-1730,1732,-72,-107,-88,156,2
712,-73,-1,716,-72,-107,-88,156,2
639,-33,-1671,1789,-72,-107,-88,156,2
639,-33,-1671,1789,-114,-86,410,434,2
600,58,-43,604,-114,-86,410,434,2
600,58,-43,604,-91,-88,-98,160,2
625,99,16,633,-91,-88,-98,160,2
625,99,16,633,-49,79,604,611,2
662,-72,-1715,1840,-49,79,604,611,2
662,-72,-1715,1840,-28,5,21,35,2
-34,-85,-2,92,-28,5,21,35,2
-34,-85,-2,92,-1266,-41,170,1278,2
73,-165,31,183,-1266,-41,170,1278,2
50,-125,60,147,-1266,-41,170,1278,2
50,-125,60,147,-79,108,566,582,2
687,-74,51,693,-79,108,566,582,2
687,-74,51,693,-74,-78,641,650,2
-24,-87,-1678,1680,-74,-78,641,650,2
-24,-87,-1678,1680,-1426,-62,661,1573,2
660,146,37,677,-1426,-62,661,1573,2
660,146,37,677,-24,-443,-304,538,2
599,-36,-1406,1529,-24,-443,-304,538,2
599,-36,-1406,1529,-1491,-9,659,1630,2
695,4,-1628,1770,-1491,-9,659,1630,2
-20,-75,54,95,-1491,-9,659,1630,2
-20,-75,54,95,-1451,-376,608,1618,2
629,-12,-50,631,-1451,-376,608,1618,2
629,-12,-50,631,-80,132,612,631,2
601,41,-34,603,-80,132,612,631,2
601,41,-34,603,-1408,-369,648,1593,2
629,-95,-1638,1757,-1459,-20,617,1584,3
